relative_s,off1_prefix_error,off2_prefix_error,off3_prefix_error,on1_prefix_error,on2_prefix_error,on3_prefix_error
20.499528884887695,0.2708964422557842,0.2730513437705649,0.2664347174134603,0.1645748231944008,0.24355325344416826,0.3181791256271353
20.599475860595703,0.310256877367951,0.3089679394460711,0.3032904355393524,0.23104739100847949,0.3125229656481106,0.36416070356269725
20.79947519302368,0.2562041042876148,0.26050306338669343,0.24531578068796897,0.27903613753351725,0.25360062295516883,0.3238985507120178
20.999557495117188,0.18445229355861054,0.1750917641642499,0.15910101103067237,0.11960800025092949,0.09396364157494802,0.1393450606051338
21.099587440490723,0.21912094050397507,0.2152224289489431,0.19835663851481117,0.09929173838067057,0.08606881632958317,0.14720350148709682
21.199576377868652,0.1949852802719747,0.20322131745464403,0.17966474785933342,0.06101139389524712,0.04603052045943873,0.114449470627278
21.3996524810791,0.15444265656662653,0.14470973953370797,0.13982518084733175,0.09413092612547731,0.08731367517482207,0.16433120595786954
21.499595403671265,0.12191915133962053,0.1139207842132095,0.11088157428525243,0.12144751670623363,0.10672870509288697,0.17579570691538676
21.599596977233887,0.17295301859084652,0.16529746063230014,0.16367858542326544,0.11583705343660061,0.16208863284141484,0.21128037893006274
21.699642181396484,0.1539838140010934,0.1367239069337516,0.144490247112141,0.057575875172107806,0.12228322968833173,0.17684241266226639
21.899667739868164,0.1433100907565008,0.11889988322489622,0.14861483181713117,0.05091417433744262,0.07205067604592814,0.13522928474302517
21.999529600143433,0.13786773444921507,0.11904059741732641,0.1485211426903565,0.07963931063810048,0.07739210794560598,0.1558310158105028
22.09942865371704,0.19661253192523517,0.18513633289189516,0.19586510615450087,0.1634727228962145,0.15284649824785007,0.23964994450137475
22.399537801742554,0.19792825205875586,0.16249621579293874,0.18202439174226867,0.133834404308699,0.10609818833967939,0.1780014823520289
23.099605083465576,0.20522937085499818,0.1833328106217036,0.18406542426026065,0.10759658496704542,0.11488033802422984,0.19741515528147832
23.199447870254517,0.1834342036851302,0.16998965775138605,0.16520201243552615,0.0895138916805358,0.06907559934424555,0.15592187116964265
23.399155855178833,0.19844274169378245,0.18338040492750027,0.1887826027787682,0.08794389796512883,0.0883711118222629,0.14477011094392037
23.499242782592773,0.19845679510511421,0.18835510048759746,0.19587703833187256,0.10235957740117617,0.10508232730098646,0.15337725489663806
23.699427127838135,0.19069100356871205,0.21321454551647484,0.19136672545703565,0.12807241317381046,0.08738451754701979,0.1832098579611302
23.799606323242188,0.20618736981598657,0.22123102264388286,0.20229281825455414,0.13867708536976833,0.1308584440344277,0.2096595092733483
23.899776458740234,0.21140007470635117,0.2106977052545949,0.20571453105679036,0.17891553330162355,0.1757046239712544,0.258749763070419
23.999773025512695,0.1999485704477746,0.1931431571276871,0.1889627844489713,0.1810489583724434,0.2015547094588113,0.2555816284267281
24.0996150970459,0.20140841450726552,0.18585937825953133,0.19484770073806643,0.14412603382599073,0.15234653444362464,0.21339151247492757
24.199547052383423,0.2114187674107174,0.2005875076805852,0.2031266450659252,0.10240673717696717,0.1271410345980629,0.15169798666191617
24.799418449401855,0.20308798048602025,0.20905122645215457,0.1978854857016718,0.43116131279322045,0.3870004530467942,0.3650302445121288
24.89940619468689,0.1756317743134549,0.1747458389670795,0.1672434751666732,0.3665499323972776,0.3647599878050668,0.3288308595245076
24.99942111968994,0.17256837089889776,0.17076967063220205,0.16100481704596362,0.26151481955386907,0.31952226446439075,0.28126722798450543
25.199554204940796,0.17253933261727075,0.15600203638720325,0.15737489419753395,0.06901281405931968,0.24635805076362471,0.12383408115018106
25.49970269203186,0.19759448568201454,0.1825830391023472,0.1827556163182384,0.22462392831349617,0.17650069325306128,0.21921376543801224
25.599576711654663,0.1716863712116834,0.1554193021534004,0.1544406320171483,0.17654342935625703,0.15904573591493323,0.18747821982232504
25.79934000968933,0.1773105847599648,0.1785207729054608,0.1756748842445257,0.1172753577458799,0.08881588279994986,0.15960643619262999
25.999309062957764,0.1711003945291372,0.16874782291921622,0.1613828645390927,0.10895378696510456,0.11662091965425189,0.11387522230920283
26.09937071800232,0.17653723807015098,0.16214387605688238,0.16077893292186565,0.1291690285798395,0.09514742074748993,0.1110792708388412
26.199530124664307,0.20318615367273993,0.18632332297185794,0.18431196203925507,0.09880121061160092,0.0904677917764246,0.10830746649184331
26.400054931640625,0.18781692943143535,0.1868611769141156,0.15956082618101142,0.17420778343276402,0.1631870689283913,0.24466767675342369
