run,relative_s,prefix_aligned_error_m
control/run02,113.79764890670776,0.4094174949076483
control/run02,113.89766550064087,0.4350120168458397
control/run02,114.29678344726562,0.41599738639801764
control/run02,114.39665222167969,0.3887514987446745
control/run02,114.7973780632019,0.34025887674769595
control/run02,114.89688920974731,0.3345114312957595
control/run02,114.99724221229553,0.34308575720826373
control/run02,115.09695982933044,0.32665822487725643
control/run02,115.19763112068176,0.28917866773837786
control/run02,115.3968231678009,0.2642319806337866
control/run02,115.4968729019165,0.2698671959770656
control/run02,115.59745717048645,0.26902338892828
control/run02,115.89708161354065,0.32015073332478033
control/run02,116.69742965698242,0.35316855665564517
control/run02,116.7975161075592,0.348961749279286
control/run02,117.09736514091492,0.3140323016797933
control/run02,117.39759755134583,0.324755438082545
control/run02,117.59740900993347,0.354845962428296
control/run02,117.79791259765625,0.3576395494645961
control/run02,117.89798617362976,0.33909026796562924
control/run02,117.99788284301758,0.3896988912951738
control/run02,118.19801187515259,0.36062725714112837
control/run02,118.29784369468689,0.35620252090010296
control/run02,118.49758315086365,0.4185081248391985
control/run02,118.59775424003601,0.4066105220911163
control/run02,118.6976728439331,0.41398413394095085
control/run02,118.99690508842468,0.3651147795872399
control/run02,119.09784746170044,0.39538424625749513
control/run02,119.19773006439209,0.3818633806753911
control/run02,119.29766726493835,0.36520296617215986
control/run02,119.697838306427,0.346275664839665
control/run02,119.99786639213562,0.2806497983940689
control/run02,120.39769291877747,0.40010914907215445
control/run02,120.49782109260559,0.4297254602826372
control/run02,120.79794669151306,0.4115433891328308
control/run02,120.8978168964386,0.3761299759727051
control/run02,121.09727311134338,0.3936720310232088
control/run02,121.49772191047668,0.38024550261514856
control/run02,121.59768986701965,0.32305484034110055
control/run02,122.59772896766663,0.39978428810887223
control/run02,122.69764471054077,0.36352453555091213
control/run02,122.79763531684875,0.30904379413601113
control/run02,122.89762473106384,0.3585696590433065
control/run02,122.99764752388,0.3268483405935479
control/run02,123.29791498184204,0.3961133271231705
control/run02,123.39792537689209,0.3813784059834706
control/run02,123.49789690971375,0.3349276091187222
control/run02,123.59782361984253,0.3407610844689293
control/run02,123.69764256477356,0.3045542219403962
control/run02,123.89765548706055,0.329140311605906
control/run02,124.09785342216492,0.3406839674279011
control/run02,124.2978777885437,0.36365176988216924
control/run02,124.89773464202881,0.5281332049032861
control/run02,124.99774384498596,0.5879145963949677
control/run02,125.09775519371033,0.6481810551706173
control/run02,125.19768953323364,0.777439598549554
control/run02,125.59776568412781,0.5209078379884989
control/run02,125.79773426055908,0.25149650063436707
control/run02,125.89759373664856,0.22020479575576515
control/run02,125.997554063797,0.19818357461213465
control/run02,126.19764471054077,0.13416459186067123
control/run02,126.39777708053589,0.15780525985375565
control/run02,126.49784851074219,0.17201947771322879
control/run02,126.79782247543335,0.2890691426378206
control/run02,126.9976110458374,0.3890204542314214
control/run02,127.29770374298096,0.7302811292032446
control/run02,127.59775447845459,0.9870580616587559
control/run02,127.79766893386841,1.096351736266921
control/run02,127.8976378440857,1.0974990635173747
control/run02,128.09778547286987,1.0745375641656556
control/run02,128.19783520698547,1.0613709275162226
control/run02,128.2978491783142,1.0376005319513062
control/run02,128.69743871688843,1.2032984928580979
control/run02,129.09772944450378,1.4551635168669388
control/run02,129.29768013954163,1.4467021372484534
control/run02,129.49773907661438,1.3796289091776965
control/run02,129.597740650177,1.308955955517224
control/run02,129.69773244857788,1.2477614852079104
control/run02,129.79771518707275,1.2048232073264458
control/run02,129.89763164520264,1.1797029908455172
control/run02,129.9976408481598,1.1794610699292982
control/run02,130.09768843650818,1.159622473108931
control/run02,130.19773411750793,1.1491633302720021
control/run02,130.39770650863647,1.1216104781503473
control/run02,130.49769186973572,1.1463636433499251
control/run02,130.69758367538452,1.1392147922857518
control/run02,131.0976002216339,1.1552835327387998
control/run02,131.19764304161072,1.1476655184693976
control/run02,131.39771175384521,1.1594003601449003
control/run02,131.59753251075745,1.1534049711686307
control/run02,131.69749450683594,1.1582858106283414
control/run02,131.79759120941162,1.1795078953914506
control/run02,131.89760947227478,1.187624003730712
control/run02,131.99761867523193,1.191188100137049
control/run02,132.2976427078247,1.1853738652286092
control/run02,132.39770984649658,1.1970458168971194
control/run02,132.49772000312805,1.1913690742608365
control/run02,132.59766340255737,1.2034228119528567
control/run02,132.697518825531,1.1891001902034521
control/run02,132.99761939048767,1.1611636615210559
control/run02,133.19752311706543,1.1382214903849783
control/run02,133.29747033119202,1.1122888651525304
control/run02,133.39759302139282,1.0644784439325217
control/run02,133.49770069122314,1.0289735663690747
control/run02,133.59765529632568,0.9893063964319642
control/run02,133.99768900871277,0.9906346251379552
control/run02,134.09767627716064,0.9885397041291205
control/run02,134.1977035999298,0.9813942281625843
control/run02,134.39755010604858,0.9777063606309402
control/run02,134.49752473831177,0.9721089831584007
control/run02,134.59742665290833,0.9367571316571651
control/run02,134.69743013381958,0.8974687615103931
control/run02,134.8975658416748,0.7272639486384466
control/run02,135.0976619720459,0.4623406067309392
control/run02,135.39761662483215,0.1446240317739501
control/run02,135.4976508617401,0.14625263120626755
control/run02,135.69756197929382,0.2165466024028499
control/run02,135.89757895469666,0.25122622577144915
control/run02,135.99747014045715,0.26921317672507206
control/run02,136.09747409820557,0.26447184052526285
control/run02,136.1975507736206,0.22993872314553876
control/run02,136.39756989479065,0.15299743406376143
control/run02,136.5976722240448,0.13982895085161992
control/run02,136.99738669395447,0.3569341718940471
control/run02,137.1975576877594,0.2096078857187213
control/run02,137.2975616455078,0.22538193149801844
control/run02,137.59754753112793,0.22998003842487547
control/run02,138.0975513458252,0.18998428292327363
control/run02,138.19747829437256,0.16256629462261604
control/run02,138.3974974155426,0.15798265879311177
control/run02,138.8976194858551,0.18446643193262988
control/run02,138.99757981300354,0.19448117128205974
control/run02,139.09761214256287,0.19298400000578453
control/run02,139.19756817817688,0.20534684485048887
control/run02,139.59755444526672,0.2274557466014953
control/run02,139.69747376441956,0.2256486997609878
control/run02,139.99739384651184,0.26678978954004307
control/run02,140.4974706172943,0.30227375386161387
control/run02,140.69747805595398,0.2587824214849325
control/run02,140.79740834236145,0.25200908918077247
control/run02,140.9975130558014,0.2248228313417181
control/run02,141.09741687774658,0.20012006989156766
control/run02,141.2974066734314,0.19869252392063264
control/run02,141.39743328094482,0.23518693622680995
control/run02,141.49742078781128,0.19622805338219904
control/run02,141.59746098518372,0.20264042847547642
control/run02,141.7972753047943,0.18962431902095436
control/run02,142.09759998321533,0.20933585846807087
control/run02,142.1974160671234,0.2044325697592853
control/run02,142.29732847213745,0.24123785471291725
control/run02,142.49729084968567,0.2758795428026853
control/run02,142.697420835495,0.23844412367569856
control/run02,142.79753637313843,0.2615328763867129
control/run02,142.89738059043884,0.23661584398398786
control/run02,142.99738717079163,0.24203284881115242
control/run02,143.2973668575287,0.18895821358552445
control/run02,143.39734888076782,0.22703829633088365
control/run02,143.59725284576416,0.21394167833494515
control/run02,143.697359085083,0.21755574605433708
control/run02,143.89750957489014,0.17945525789061056
control/run02,143.9974925518036,0.21803819410424463
control/run02,144.19715356826782,0.16757352821983892
control/run02,144.39726376533508,0.23631970978380323
control/run02,144.49741196632385,0.21342023006343144
control/run02,144.59749174118042,0.21075927094315433
control/run02,144.69740176200867,0.19446702459837797
control/run02,144.7974774837494,0.2111228573987272
control/run02,144.9973442554474,0.20101325783486088
control/run02,145.09735774993896,0.18775226582178928
control/run02,145.39745116233826,0.17541539057593442
control/run02,145.5974314212799,0.21059387910027644
control/run02,145.9973692893982,0.17888584060372809
control/run02,146.09744262695312,0.14762741817768668
control/run02,146.19744324684143,0.20460652838622298
control/run02,146.29746890068054,0.16320114694167986
control/run02,146.59732103347778,0.1870581794421594
control/run02,146.69733905792236,0.17075243371059234
control/run02,146.79704189300537,0.19984927649019577
control/run02,146.89709043502808,0.20258217814904075
control/run02,146.99727582931519,0.1796982172696556
control/run02,147.09732031822205,0.14394807351573222
control/run02,147.19730234146118,0.17994801507485517
control/run02,147.29735493659973,0.13956410893239912
control/run02,147.39707159996033,0.1143942475599855
control/run02,147.59738945960999,0.1661510530409929
control/run02,147.8971450328827,0.15552540685945482
control/run02,147.99728393554688,0.17726475892667726
control/run02,148.19714784622192,0.23205680948506482
control/run02,148.39726281166077,0.33886248570224736
control/run02,148.49714612960815,0.35233085371926026
control/run02,148.697265625,0.32469068272578494
control/run02,148.7971682548523,0.31581246881250147
control/run02,148.99627590179443,0.32213422975192024
control/run02,149.09698820114136,0.28453909026486796
control/run02,149.19709849357605,0.2878493768678944
control/run02,149.3973250389099,0.2590209850319612
control/run02,149.49726700782776,0.26455780102983567
control/run02,149.5970163345337,0.2778069810140579
control/run02,149.69662046432495,0.3067457762241034
control/run02,149.79676961898804,0.3057869239731103
control/run02,149.89668440818787,0.3538301336071698
control/run02,150.0969362258911,0.3921595891648905
control/run02,150.1963906288147,0.3873473957586
control/run02,150.29636979103088,0.36663361945801354
control/run02,150.4972116947174,0.44292883232221886
control/run02,150.59620881080627,0.427042332213114
control/run02,150.69656252861023,0.3912891518233076
control/run02,150.7970130443573,0.3634142990040298
control/run02,150.89608716964722,0.4123302092963271
control/run02,150.99666714668274,0.4302239775845432
control/run02,151.19643926620483,0.4007652985736679
control/run02,151.29726243019104,0.4329804438228902
control/run02,151.49700260162354,0.45635648696552505
control/run02,151.59713196754456,0.43879543951310135
control/run02,151.69691491127014,0.40550888895776394
control/run02,151.79711484909058,0.40162841534182386
control/run02,151.8962414264679,0.38044871836273986
control/run02,151.99478125572205,0.3283356280637768
control/run02,152.29724287986755,0.2667645435855655
control/run02,152.49728226661682,0.1807247056922578
control/run02,152.7971806526184,0.21936898481959452
control/run02,153.09714245796204,0.3068364307512039
control/run02,153.29719352722168,0.333001191520436
control/run02,153.5969877243042,0.3173951879784171
control/run02,153.6970715522766,0.324943490000709
control/run02,153.79717707633972,0.3200210439968535
control/run02,153.8970136642456,0.30675606137636663
control/run02,153.9972801208496,0.31647778248067915
control/run02,154.09720158576965,0.3050869727685531
control/run02,154.2972571849823,0.30265736662952836
control/run02,154.3972692489624,0.30957108154661334
control/run02,154.49729442596436,0.3128346944944677
control/run02,154.6970398426056,0.3051018635911041
control/run02,154.79710030555725,0.2891538821485439
control/run02,154.89729261398315,0.28804835256687245
control/run02,154.9973258972168,0.2943014781646903
control/run02,155.09740018844604,0.2749119402398428
control/run02,155.3972086906433,0.2606023870722121
control/run02,155.49710988998413,0.2641603356491842
control/run02,155.59709525108337,0.2606414073721957
control/run02,155.79713082313538,0.2441366245267412
control/run02,156.29732656478882,0.18982186931397582
control/run02,156.49725103378296,0.18771836997541216
control/run02,156.59724164009094,0.17888417210574167
control/run02,156.6972336769104,0.1862609237308145
control/run02,156.89710211753845,0.2020028757806321
control/run02,156.99716687202454,0.19175815305644484
control/run02,157.0971577167511,0.15900079152628618
control/run02,157.1859588623047,0.13664100774088683
control/run02,157.28972363471985,0.2226956266097605
control/run02,157.49718809127808,0.2756225823508203
control/run02,157.59711337089539,0.14616444086908967
control/run02,157.79703760147095,0.125922491854174
control/run02,158.29714584350586,0.17757142035555895
control/run02,158.79710412025452,0.231545770169365
control/run02,159.09721326828003,0.2306291830692042
control/run02,159.397145986557,0.3706875572816267
control/run02,159.49718832969666,0.40116853938446806
control/run02,159.59714317321777,0.36339750473682925
control/run02,159.79705429077148,0.28527852476179244
control/run02,159.9972438812256,0.3141259951377725
control/run02,160.1971719264984,0.27478664756041954
control/run02,160.29706645011902,0.2727375886389981
control/run02,160.39708971977234,0.25560242771365904
control/run02,160.49716091156006,0.2571428406532436
control/run02,160.69700121879578,0.23427899173476616
control/run02,160.9970703125,0.2598066505319277
control/run02,161.0972023010254,0.261924232517009
control/run02,161.39706230163574,0.2514886543762735
control/run02,161.49708890914917,0.23674921670702903
control/run02,161.5971691608429,0.21984529510708897
control/run02,161.79736590385437,0.21405052072232067
control/run02,161.9971284866333,0.22890632338924102
control/run02,162.09706115722656,0.23087537239217484
control/run02,162.19708847999573,0.21309863269487608
control/run02,162.29705929756165,0.2292135529499299
control/run02,162.49707198143005,0.2613819899272073
control/run02,162.79710793495178,0.3358200752201074
control/run02,162.99711537361145,0.24566478792588933
control/run02,163.19702076911926,0.23575116772732865
control/run02,163.29703092575073,0.23002304560982134
control/run02,163.4970293045044,0.19314961857576582
control/run02,163.6971311569214,0.17438992124327823
control/run02,163.89706087112427,0.14047802217332267
control/run02,164.1969678401947,0.2048537216973727
control/run02,164.3971073627472,0.22443240020843666
control/run02,164.5972294807434,0.2507072430943546
control/run02,164.9970543384552,0.323866034615962
control/run02,165.09693264961243,0.3459985198872684
control/run02,165.1968288421631,0.32841421901952217
control/run02,165.29688239097595,0.31776720114027035
control/run02,165.49706935882568,0.3450620590150888
control/run02,165.59708285331726,0.30854366907821906
control/run02,165.89710354804993,0.30028140942092035
control/run02,165.9969346523285,0.2964335507436512
control/run02,166.1969919204712,0.2985722109363097
control/run02,166.29708623886108,0.32115341838589284
control/run02,166.39715194702148,0.3458833349443455
control/run02,166.5971806049347,0.3439702430558101
control/run02,166.69712042808533,0.342957382940921
control/run02,166.79712414741516,0.36559148683140696
control/run02,166.89701104164124,0.3936797611366484
control/run02,167.19688868522644,0.37753028740589606
control/run02,167.29693865776062,0.35894987737273787
control/run02,167.3969829082489,0.3237891365672449
control/run02,167.49697089195251,0.2853293713456443
control/run02,167.59704041481018,0.2625623114431126
control/run02,167.7969515323639,0.23587606539160394
control/run02,167.99701762199402,0.1949081775508943
control/run02,168.09690618515015,0.20594910409478218
control/run02,168.2969195842743,0.22554126879026676
control/run02,168.39692854881287,0.23546326658079422
control/run02,168.59701561927795,0.23039350682928075
control/run02,168.89712166786194,0.27681091855581785
control/run02,169.0969319343567,0.3050485963253657
control/run02,169.19694638252258,0.30722832886472734
control/run02,169.29691672325134,0.31867259952428895
control/run02,169.39690709114075,0.33655097777121074
control/run02,169.4968957901001,0.35801984677866167
control/run02,169.59692764282227,0.3561739597758415
control/run02,169.69696950912476,0.3478562321346969
control/run02,169.79700469970703,0.3395300214583768
control/run02,169.9970314502716,0.3858960044402828
control/run02,170.29693603515625,0.3987860531410303
control/run02,170.39691162109375,0.4075775490272578
control/run02,170.49693059921265,0.4059789322617665
control/run02,170.59692454338074,0.421360836010387
control/run02,170.79693913459778,0.4321699022503084
control/run02,170.8969247341156,0.45281730641037493
control/run02,171.0969512462616,0.4777023291101354
control/run02,171.19696307182312,0.47804588173692825
control/run02,171.39707827568054,0.4903094559646368
control/run02,171.49703979492188,0.49122946594676925
control/run02,171.59700751304626,0.48224935120319534
control/run02,171.69694566726685,0.48877356457676435
control/run02,171.89686751365662,0.5157675725100771
control/run02,171.9969358444214,0.5160756082212417
control/run02,172.29685974121094,0.49404913881288476
control/run02,172.4970142841339,0.4042256106179641
control/run02,172.59703874588013,0.41267526779532937
control/run02,172.69698643684387,0.45709604844971374
control/run02,172.79682540893555,0.39895361509666
control/run02,172.8969349861145,0.5409214385260408
control/run02,172.9969675540924,0.5248298007759614
control/run02,173.0968725681305,0.521665586920689
control/run02,173.19685697555542,0.4784001295970362
control/run02,173.3968403339386,0.4736677227338784
control/run02,173.49680495262146,0.4748717106429123
control/run02,173.5968508720398,0.485412119373365
control/run02,173.6968936920166,0.44423677730622296
control/run02,173.79687023162842,0.4312378000813725
control/run02,173.99691128730774,0.37187788551676265
control/run02,174.0969262123108,0.3851177171152551
control/run02,174.29693698883057,0.41881763383086457
control/run02,174.59674787521362,0.5369171192773153
control/run02,174.6966531276703,0.5610961492533664
control/run02,174.89658379554749,0.6888170360405214
control/run02,174.9967200756073,0.7108403545039336
control/run02,175.09675073623657,0.644281759797809
control/run02,175.19678711891174,0.6546417366734195
control/run02,175.2967643737793,0.5932785507564835
control/run02,175.39693307876587,0.4836334053945528
control/run02,175.49688720703125,0.4850788777053204
control/run02,175.59482789039612,0.4329715312238322
control/run02,175.7964539527893,0.4495816679401664
control/run02,175.8960108757019,0.4838949347483882
control/run02,175.99679946899414,0.5090255939747205
control/run02,176.09681844711304,0.520305616989503
control/run02,176.39639353752136,0.3826982816239672
control/run02,176.59492921829224,0.5117180285424492
control/run02,176.6949360370636,0.4904403302131651
control/run02,176.89516472816467,0.43392525934244636
control/run02,176.99528789520264,0.4824728556225257
control/run02,177.09527230262756,0.5060808495182998
control/run02,177.19582772254944,0.47318757622673613
control/run02,177.29692459106445,0.5372464497673209
control/run02,177.3958559036255,0.5257398783750633
control/run02,177.49599385261536,0.5238969944725371
control/run02,177.69621658325195,0.485119350669207
control/run02,177.79578185081482,0.44655035824397016
control/run02,177.89608240127563,0.49735869552237644
control/run02,177.99619603157043,0.5327255815701928
control/run02,178.0966920852661,0.49736482956122047
control/run02,178.19648456573486,0.4764282163125626
control/run02,178.29640316963196,0.5693248211891511
control/run02,178.6966860294342,0.5534232147681813
control/run02,178.79662704467773,0.5745687266362383
control/run02,178.99671363830566,0.44068942623659607
control/run02,179.09682416915894,0.49218618001875813
control/run02,179.1967658996582,0.5033729146398835
control/run02,179.2968111038208,0.4883173674596586
control/run02,179.49686360359192,0.5467565705264561
control/run02,179.5967619419098,0.5244692625320715
control/run02,179.69672513008118,0.5629907266205384
control/run02,179.79684829711914,0.5548055455507833
control/run02,179.8968789577484,0.4706774387512506
control/run02,180.19646978378296,0.5864217892904908
control/run02,180.29666233062744,0.5354818331282145
control/run02,180.49671387672424,0.5359572222825268
control/run02,180.59682488441467,0.5049105167582664
control/run02,180.69668459892273,0.4661438868889345
control/run02,180.79651594161987,0.5259773622560259
control/run02,180.8966405391693,0.48170228563687056
control/run02,180.99685049057007,0.5147376525537787
control/run02,181.09691977500916,0.514777691387079
control/run02,181.1968605518341,0.5875154904736078
control/run02,181.29689812660217,0.5327602440991096
control/run02,181.39670205116272,0.5421090810593876
control/run02,181.49675965309143,0.5321329286163358
control/run02,181.7967836856842,0.5190528417378012
control/run02,181.8966691493988,0.48822449492839803
control/run02,181.9965784549713,0.4857505961316073
control/run02,182.19675374031067,0.46027367122712276
control/run02,182.2966754436493,0.5244642060371694
control/run02,182.49676394462585,0.5593499448247633
control/run02,182.59668707847595,0.5140425894563967
control/run02,182.69681334495544,0.5558022812435885
control/run02,182.79682159423828,0.56660088527331
control/run02,183.49678754806519,0.5493434829989196
control/run02,183.5967047214508,0.5701087791632766
control/run02,183.6967957019806,0.5357846193542243
control/run02,183.79666018486023,0.49511005632197047
control/run02,183.99665880203247,0.5140068293938755
control/run02,184.09671831130981,0.5687014339026275
control/run02,184.19677543640137,0.5730643980199706
control/run02,184.29667353630066,0.6205470294210681
control/run02,184.39665579795837,0.6280770681787409
control/run02,184.59665513038635,0.5603075948563868
control/run02,184.69665575027466,0.4827017828286021
control/run02,185.0967378616333,0.38119169566345473
control/run02,185.19664645195007,0.3813945271803155
control/run02,185.29664397239685,0.40855464895682303
control/run02,185.49669194221497,0.5256554642946665
control/run02,185.59678769111633,0.5241705329453953
control/run02,185.79672050476074,0.5148081480603964
control/run02,185.99660086631775,0.4396063747359307
control/run02,186.09660625457764,0.4253812379030373
control/run02,186.1965672969818,0.412492073136496
control/run02,186.3965880870819,0.4189407281548628
control/run02,186.49656772613525,0.44372482180493134
control/run02,186.59670042991638,0.4648062441766617
control/run02,186.6967589855194,0.4484331521780221
control/run02,186.8968825340271,0.4971224758931964
control/run02,187.09665632247925,0.557841405239933
control/run02,187.2965226173401,0.5946941960133623
control/run02,187.39657068252563,0.5673482781314232
control/run02,187.59671783447266,0.6104497853952994
control/run02,187.69670224189758,0.5831872391604427
control/run02,187.89668560028076,0.5217690265656891
control/run02,188.19665837287903,0.43378607352893084
control/run02,188.49656057357788,0.2968874527310079
control/run02,188.59664511680603,0.26319554709080045
control/run02,188.69665145874023,0.25677590373284226
control/run02,188.79663753509521,0.2700212669900065
control/run02,188.89669466018677,0.3230863153218612
control/run02,189.09664511680603,0.36933816592836044
control/run02,189.296373128891,0.40115491359007094
control/run02,189.6966094970703,0.7960564230049151
control/run02,189.79665160179138,0.734660676967244
control/run02,189.89663314819336,0.6300805184449693
control/run02,189.9967601299286,0.5195238322260487
control/run02,190.39667296409607,0.3780875349595973
control/run02,190.59656882286072,0.36025722171265273
control/run02,190.69650769233704,0.3494822691627056
control/run02,190.7965111732483,0.33306716854314633
control/run02,190.89653372764587,0.3351244454184095
control/run02,190.99655747413635,0.34509060880988
control/run02,191.69666576385498,0.38613401882101456
control/run02,191.7967188358307,0.39786715946710777
control/run02,191.89676976203918,0.4064049866421373
control/run02,191.9967794418335,0.41758781835860614
control/run02,192.096608877182,0.4152620923300273
control/run02,192.29663109779358,0.4242783314888606
control/run02,192.89651942253113,0.4166779070002633
control/run02,193.19654393196106,0.4228297427552803
control/run02,193.89647722244263,0.3752980317693897
control/run02,193.996479511261,0.33621039966053806
control/run02,194.29668807983398,0.3604058066264056
control/run02,194.49656128883362,0.4077486712301388
control/run02,194.59658074378967,0.4321362252312802
control/run02,194.7965452671051,0.4354042706200538
control/run02,194.8965208530426,0.4111745067764546
control/run02,194.9965000152588,0.4458605828632352
control/run02,195.09653496742249,0.43807686922348066
control/run02,195.19653749465942,0.40786742190919245
control/run02,195.39641332626343,0.4459478658097853
control/run02,195.59650301933289,0.47252320454073915
control/run02,195.69650745391846,0.5291082513949048
control/run02,196.19655776023865,0.4997989553702751
control/run02,196.39649105072021,0.5616283657400281
control/run02,196.495938539505,0.5252562312719093
control/run02,196.69636130332947,0.6003090701096558
control/run02,196.99620008468628,0.4141119568894985
control/run02,197.0962212085724,0.4224571808469486
control/run02,197.69600200653076,0.5718259025552324
control/run02,197.89645767211914,0.6400094449457526
control/run02,197.9962706565857,0.5959836413292984
control/run02,198.0964150428772,0.6245563147595632
control/run02,198.49598455429077,0.4951745873014069
control/run02,198.69490242004395,0.5730116922884807
control/run02,198.89522647857666,0.5055651340747804
control/run02,198.99518966674805,0.479017391957736
control/run02,199.19618153572083,0.43807907570963234
control/run02,199.3961660861969,0.5909876873011933
control/run02,199.59440350532532,0.502264729900213
control/run02,199.6944613456726,0.5990112388027943
control/run02,199.79439115524292,0.5957427884773805
control/run02,200.0964868068695,0.5754732502256505
control/run02,200.1961944103241,0.5395324647165792
control/run02,200.29569697380066,0.5223659505883306
control/run02,201.0964617729187,0.5281294866578651
control/run02,201.19660186767578,0.5067687478832065
control/run02,201.29656648635864,0.48534824675833554
control/run02,201.39649772644043,0.45465765307390354
control/run02,201.49636816978455,0.4351095648283139
control/run02,201.5964753627777,0.44255515377143645
control/run02,201.79628443717957,0.44936262842900204
control/run02,202.19632601737976,0.37564987680706724
control/run02,202.39636182785034,0.3370239269219933
control/run02,202.49630761146545,0.3578781613918052
control/run02,202.6964292526245,0.37313099043207915
control/run02,202.99640893936157,0.4286124271478252
control/run02,203.29628491401672,0.41061168203129994
control/run02,203.4962923526764,0.4237543298974093
control/run02,203.59634637832642,0.42451645909892366
control/run02,203.6962878704071,0.4337841400650131
control/run02,203.79639649391174,0.4329865367712954
control/run02,203.89648342132568,0.45941350536743353
control/run02,203.99646711349487,0.4541990716042768
control/run02,204.1963300704956,0.5083801869052206
control/run02,204.29626631736755,0.5273989508428023
control/run02,204.39623355865479,0.4949755556751766
control/run02,204.59628343582153,0.43473376830615584
control/run02,204.99623656272888,0.21160675126776216
control/run02,205.1963245868683,0.41705304005173016
control/run02,205.4964349269867,0.4691774208379285
control/run02,205.69641041755676,0.4966459318707199
control/run02,205.79632139205933,0.48597350870989403
control/run02,206.19638872146606,0.4499281741384035
control/run02,206.29626536369324,0.4442848929655371
control/run02,206.39627242088318,0.44956076438316595
control/run02,206.5963170528412,0.4729365039866329
control/run02,206.69614124298096,0.4766510018098173
control/run02,206.7962999343872,0.47625297835068403
control/run02,206.99622559547424,0.47160928651238215
control/run02,207.2959017753601,0.42977376135737766
control/run02,207.39592742919922,0.43511137528132027
control/run02,207.49570488929749,0.4376876541763467
control/run02,207.6957082748413,0.4652024560843959
control/run02,207.79565858840942,0.45323014869473743
control/run02,207.8954792022705,0.45763417596032546
control/run02,207.99504613876343,0.46205444045792504
control/run02,208.09489965438843,0.4435748894571404
control/run02,208.29463243484497,0.3767309177606404
control/run02,208.49428510665894,0.3814998141397318
control/run02,208.7939260005951,0.40211254795635737
control/run02,208.8940145969391,0.33237099335205045
control/run02,208.99359512329102,0.28511357236419416
control/run02,209.09505033493042,0.24145623559348256
control/run02,209.3932249546051,0.1964179936383627
control/run02,209.4932599067688,0.18008245992273433
control/run02,209.69327092170715,0.15305062843598807
control/run02,209.99350380897522,0.16211198523412212
control/run02,210.09409379959106,0.1937613492928574
control/run02,210.2955904006958,0.20208558810705635
control/run02,210.59649777412415,0.20330139362470534
control/run02,210.69636940956116,0.18942947866492105
control/run02,210.79633736610413,0.1459908713240008
control/run02,211.59630250930786,0.12471105416441386
control/run02,211.89564728736877,0.13453205785038308
control/run02,212.0947506427765,0.13554058239616198
control/run02,212.39614510536194,0.14910738128263815
control/run02,212.69618821144104,0.22861744722244717
control/run02,213.0961627960205,0.11468993444196371
control/run02,213.39621233940125,0.13561431464640006
control/run02,213.4961280822754,0.20927548326054424
control/run02,213.69618105888367,0.20588519316006815
control/run02,213.79649806022644,0.31680400057406277
control/run02,213.89682745933533,0.38835071683218003
control/run02,214.09610962867737,0.2959058093136411
control/run02,214.19578790664673,0.24118764379493643
control/run02,214.3958535194397,0.19357874375858541
control/run02,214.49594497680664,0.20924391589897723
control/run02,214.69619297981262,0.27074565610427725
control/run02,214.79634523391724,0.24500712861399532
control/run02,214.8963108062744,0.20743379405248305
control/run02,215.19604349136353,0.15231033475247654
control/run02,215.59606742858887,0.14739035991044883
control/run02,215.7962884902954,0.14042532520569895
control/run02,215.99615359306335,0.2063459222477198
control/run02,216.2960319519043,0.18824311713173325
control/run02,216.3961374759674,0.23162288898878974
control/run02,216.69611477851868,0.18844476323872622
control/run02,217.19617795944214,0.38022977399317337
control/run02,217.69605445861816,0.45653374168911837
control/run02,217.896142244339,0.5642303731384681
control/run02,217.9961235523224,0.48358360456110766
control/run02,218.09610199928284,0.3924369612996319
control/run02,218.29600405693054,0.23556075374054994
control/run02,219.7960512638092,0.21389256130179932
control/run02,219.896094083786,0.21619465917109557
control/run02,220.1960892677307,0.1559079288160064
control/run02,220.29634642601013,0.17299927080538832
control/run02,220.39646005630493,0.20241352372596003
control/run02,220.79577898979187,0.2559942428141004
control/run02,221.19556593894958,0.22337009130191934
control/run02,221.29597210884094,0.1804253539664619
control/run02,221.69608736038208,0.21506882769980926
control/run02,221.8943543434143,0.2863181757998437
control/run02,221.99532318115234,0.37101683257528845
control/run02,222.09563779830933,0.38857150135826257
control/run02,222.49626684188843,0.17577148895755948
control/run02,222.6959569454193,0.2741008701823896
control/run02,222.79600048065186,0.28924691423128784
control/run02,222.89575910568237,0.331898624339255
control/run02,223.0959119796753,0.3848878731085481
control/run02,223.195965051651,0.4323455277150431
control/run02,230.39535427093506,0.14667326067727884
control/run02,230.49605202674866,0.13898737253239427
control/run02,230.69595527648926,0.1434860649852824
control/run02,230.795512676239,0.14544117888622757
control/run02,230.8954689502716,0.1460463121362078
control/run02,230.9949927330017,0.14947385431221025
control/run02,231.19425249099731,0.11927667087338154
control/run02,231.29546475410461,0.11830152626634348
control/run02,231.69476294517517,0.1707749506358697
control/run02,231.89468502998352,0.19077269075400172
control/run02,232.19453239440918,0.20523126822645169
control/run02,232.29471731185913,0.18416066399449424
control/run02,232.49419951438904,0.1681352239418626
control/run02,232.59571886062622,0.15587409352499043
control/run02,232.6957266330719,0.1573798254834363
control/run02,232.89578914642334,0.15380164836283086
control/run02,232.99581027030945,0.1522380462561725
control/run02,233.39521098136902,0.15976317185008682
control/run02,233.59533166885376,0.15492140715434266
control/run02,233.79462814331055,0.16240173905271216
control/run02,233.99579524993896,0.14835539991312668
