time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
1.152614829540252686e+02,1.237077102211963187e+01,4.585351879669038766e+01,3.000920607020134767e+01,1.250964409912921127e+01,4.631902121387678051e+01,3.001440433333486268e+01,-1.388730770095794043e-01,-4.655024171863928473e-01,-5.198263133515013124e-03,4.858037194835876926e-01
1.153615112304687500e+02,1.220541728442918838e+01,4.546663784490183247e+01,3.000875509308539080e+01,1.231789656599846161e+01,4.590714498338762439e+01,3.004034549774631202e+01,-1.124792815692732262e-01,-4.405071384857919270e-01,-3.159040466092122301e-02,4.557368555492536388e-01
1.154615020751953125e+02,1.205714398734941284e+01,4.512707897636563814e+01,3.001263192023413495e+01,1.213397486654652724e+01,4.548938532540688584e+01,3.006191494597529612e+01,-7.683087919711439895e-02,-3.623063490412476995e-01,-4.928302574116116830e-02,3.736277441250902553e-01
1.155614490509033203e+02,1.184818268105629180e+01,4.463946445419956177e+01,3.001523892109529967e+01,1.195548177283886915e+01,4.508093627320491237e+01,3.003931117914835269e+01,-1.072990917825773494e-01,-4.414718190053505964e-01,-2.407225805305301947e-02,4.549614661496419465e-01
1.156613674163818359e+02,1.167071832853163471e+01,4.425076939760599259e+01,3.001810703365403654e+01,1.178783721769201875e+01,4.468108587773164686e+01,3.000350342155607564e+01,-1.171188891603840432e-01,-4.303164801256542660e-01,1.460361209796090520e-02,4.462088891452103412e-01
1.157613554000854492e+02,1.150692365758033731e+01,4.386782048934926337e+01,3.002134364515593035e+01,1.162184628736904202e+01,4.429091754576386109e+01,3.000066429686730629e+01,-1.149226297887047110e-01,-4.230970564145977164e-01,2.067934828862405539e-02,4.389145308939899071e-01
1.158613023757934570e+02,1.135010163639489988e+01,4.349412077900390727e+01,3.002856290365234671e+01,1.145327056584843461e+01,4.390065836214481010e+01,3.003516869385036259e+01,-1.031689294535347301e-01,-4.065375831409028251e-01,-6.605790198015881742e-03,4.194761864215597047e-01
1.159612972736358643e+02,1.119213800470799747e+01,4.312107766750649773e+01,3.003677743021561497e+01,1.129514605359410773e+01,4.351056249739863802e+01,3.007438702487345950e+01,-1.030080488861102594e-01,-3.894848298921402829e-01,-3.760959465784452505e-02,4.046276961130566008e-01
1.160613784790039062e+02,1.104549922734783607e+01,4.274967274180394128e+01,3.005096709689611600e+01,1.114070716322333432e+01,4.314250212764811465e+01,3.009212521618563585e+01,-9.520793587549825077e-02,-3.928293858441733732e-01,-4.115811928951984555e-02,4.062923432946204949e-01
1.161614258289337158e+02,1.089575665708538033e+01,4.240714719543125000e+01,3.006071882272207318e+01,1.099312862384639899e+01,4.279114245207348688e+01,3.011766726107248004e+01,-9.737196676101866899e-02,-3.839952566422368818e-01,-5.694843835040686031e-02,4.002209160766043716e-01
1.162615072727203369e+02,1.075635230202932213e+01,4.207549483265906787e+01,3.006979381846314325e+01,1.085127404223261571e+01,4.243780142758346585e+01,3.012028974271066417e+01,-9.492174020329358086e-02,-3.623065949243979844e-01,-5.049592424752091802e-02,3.779233306565562556e-01
1.165614683628082275e+02,1.036312562179761443e+01,4.111491696334413604e+01,3.009771562955899782e+01,1.044375768386223235e+01,4.145830994670210146e+01,3.016149749063306729e+01,-8.063206206461792647e-02,-3.433929833579654201e-01,-6.378186107406946803e-02,3.584527810665558145e-01
1.166614632606506348e+02,1.024453453170018236e+01,4.080420489742380852e+01,3.010256187668945316e+01,1.031061315197433714e+01,4.115183360191839768e+01,3.015528007996839932e+01,-6.607862027415478678e-02,-3.476287044945891580e-01,-5.271820327894616298e-02,3.577587304355864806e-01
1.167614057064056396e+02,1.013492922100111393e+01,4.050348882745903012e+01,3.010800365447439830e+01,1.019935978860291392e+01,4.084956574441204680e+01,3.012640061732654928e+01,-6.443056760179999287e-02,-3.460769169530166778e-01,-1.839696285215097760e-02,3.525038705197132138e-01
1.168614215850830078e+02,1.003408388254447559e+01,4.019936555642766507e+01,3.011073508563140777e+01,1.009409854755865155e+01,4.055487719332683128e+01,3.008900760291839305e+01,-6.001466501417596078e-02,-3.555116368991662057e-01,2.172748271301472300e-02,3.611957467807901945e-01
1.169614572525024414e+02,9.944480527520493496e+00,3.991888612196388664e+01,3.011122624647242318e+01,9.994837573340257464e+00,4.025470024380379641e+01,3.005594370216049427e+01,-5.035704581976396810e-02,-3.358141218399097738e-01,5.528254431192891616e-02,3.440394108185920730e-01
1.170614299774169922e+02,9.857925453879699873e+00,3.961683490913296879e+01,3.010883738242521801e+01,9.895214257248962753e+00,3.995198700851072715e+01,3.005526505583212327e+01,-3.728880336926287953e-02,-3.351520993777583612e-01,5.357232659309474343e-02,3.414489401808527558e-01
1.172614777088165283e+02,9.718127921059263485e+00,3.901176474903041935e+01,3.009815525270342107e+01,9.721497747018316815e+00,3.933880498730012221e+01,3.010967223004198701e+01,-3.369825959053329711e-03,-3.270402382697028543e-01,-1.151697733856593686e-02,3.272603152560899509e-01
1.173614952564239502e+02,9.660231247543309863e+00,3.869947502338958856e+01,3.009148986101342871e+01,9.657598254769141022e+00,3.903116716779992146e+01,3.005265259665239697e+01,2.632992774168840810e-03,-3.316921444103329009e-01,3.883726436103174251e-02,3.339684781794872159e-01
1.174614539146423340e+02,9.604010462347670085e+00,3.836582736294148077e+01,3.008914826921225227e+01,9.599274470843351281e+00,3.871332481231804934e+01,3.008799903332533532e+01,4.735991504318803891e-03,-3.474974493765685679e-01,1.149235886916954996e-03,3.475316211251482934e-01
1.175614025592803955e+02,9.566350129966942006e+00,3.807073657071702399e+01,3.007988932072710142e+01,9.559609507769664560e+00,3.840802822146569895e+01,3.011664934372568680e+01,6.740622197277446048e-03,-3.372916507486749538e-01,-3.676002299858538436e-02,3.393558500206370065e-01
1.176612906455993652e+02,9.534354347541372121e+00,3.778462676852743840e+01,3.007590715555553729e+01,9.527135596160254849e+00,3.810525798997356617e+01,3.005068618207447884e+01,7.218751381117272103e-03,-3.206312214461277676e-01,2.522097348105845072e-02,3.217026391574530630e-01
